Bin Id	Bin size (Mbp)	FDP_S45.sorted: mapped reads	FDP_S45.sorted: % mapped reads	FDP_S45.sorted: % binned populations	FDP_S45.sorted: % community	FDQ_S46.sorted: mapped reads	FDQ_S46.sorted: % mapped reads	FDQ_S46.sorted: % binned populations	FDQ_S46.sorted: % community	FDR_S47.sorted: mapped reads	FDR_S47.sorted: % mapped reads	FDR_S47.sorted: % binned populations	FDR_S47.sorted: % community	FDS_S48.sorted: mapped reads	FDS_S48.sorted: % mapped reads	FDS_S48.sorted: % binned populations	FDS_S48.sorted: % community	FDT_S49.sorted: mapped reads	FDT_S49.sorted: % mapped reads	FDT_S49.sorted: % binned populations	FDT_S49.sorted: % community	FDU_S50.sorted: mapped reads	FDU_S50.sorted: % mapped reads	FDU_S50.sorted: % binned populations	FDU_S50.sorted: % community	FDV_S51.sorted: mapped reads	FDV_S51.sorted: % mapped reads	FDV_S51.sorted: % binned populations	FDV_S51.sorted: % community	FDW_S52.sorted: mapped reads	FDW_S52.sorted: % mapped reads	FDW_S52.sorted: % binned populations	FDW_S52.sorted: % community	FDX_S53.sorted: mapped reads	FDX_S53.sorted: % mapped reads	FDX_S53.sorted: % binned populations	FDX_S53.sorted: % community	FDY_S54.sorted: mapped reads	FDY_S54.sorted: % mapped reads	FDY_S54.sorted: % binned populations	FDY_S54.sorted: % community	FDZ_S55.sorted: mapped reads	FDZ_S55.sorted: % mapped reads	FDZ_S55.sorted: % binned populations	FDZ_S55.sorted: % community	FEA_S56.sorted: mapped reads	FEA_S56.sorted: % mapped reads	FEA_S56.sorted: % binned populations	FEA_S56.sorted: % community
CONCOCT_152	1.957916	10621	0.0260291609437	0.0323876675715	0.0323876675715	15457	0.0511800906434	0.0648631546134	0.0648631546134	59	0.000152165700917	0.000226032188222	0.000226032188222	0	0.0	0.0	0.0	5403	0.0180991770586	0.0227670677186	0.0227670677186	7808	0.0255361378868	0.0319300410269	0.0319300410269	7840	0.0165887622562	0.0213350975236	0.0213350975236	1643	0.00406146190776	0.00512954258223	0.00512954258223	41182	0.120403889529	0.160774958447	0.160774958447	13500	0.0441471058743	0.0564887248722	0.0564887248722	8747	0.0213474072467	0.0274666811103	0.0274666811103	833	0.00213560754086	0.00256173651025	0.00256173651025
CONCOCT_155	1.70532	11523	0.028239715804	0.0403429819565	0.0403429819565	19483	0.0645106881029	0.0938678477518	0.0938678477518	7	1.8053557736e-05	3.078963126e-05	3.078963126e-05	4	8.94540536362e-06	1.56648987787e-05	1.56648987787e-05	14830	0.0496781039754	0.0717466210858	0.0717466210858	12650	0.0413719447064	0.0593934246165	0.0593934246165	12771	0.0270223319864	0.0399017225524	0.0399017225524	1504	0.00371785679201	0.00539109620763	0.00539109620763	1705	0.00498491165187	0.00764229019864	0.00764229019864	5606	0.0183324944838	0.0269320409617	0.0269320409617	16068	0.039214603823	0.0579291360916	0.0579291360916	16509	0.0423250238801	0.0582905823325	0.0582905823325
CONCOCT_158	1.837625	73107	0.179165226355	0.237525582429	0.237525582429	44066	0.145908124105	0.197021515223	0.197021515223	0	0.0	0.0	0.0	0	0.0	0.0	0.0	3785	0.0126791384725	0.0169932004548	0.0169932004548	6517	0.0213139101701	0.0283951755329	0.0283951755329	1	2.11591355308e-06	2.89945073867e-06	2.89945073867e-06	1	2.47197925001e-06	3.32642886675e-06	3.32642886675e-06	20	5.84740369721e-05	8.31913423987e-05	8.31913423987e-05	184	0.000601708702287	0.000820319415809	0.000820319415809	25	6.10135110515e-05	8.36419660018e-05	8.36419660018e-05	1	2.56375455086e-06	3.27662410121e-06	3.27662410121e-06
CONCOCT_169	1.728927	13812	0.0338494276391	0.0476966890442	0.0476966890442	6892	0.0228202875535	0.0327518267077	0.0327518267077	112	0.000288856923775	0.00048590760841	0.00048590760841	0	0.0	0.0	0.0	11814	0.0395749912586	0.0563749925077	0.0563749925077	5095	0.0166632457138	0.0235950694026	0.0235950694026	478	0.00101140667837	0.00147307162895	0.00147307162895	27998	0.0692104750417	0.0989886688321	0.0989886688321	46758	0.136706451037	0.206720857223	0.206720857223	25452	0.0832320102751	0.120605556349	0.120605556349	2072	0.00505679979595	0.00736807789867	0.00736807789867	447	0.00114599828423	0.00155673388449	0.00155673388449
CONCOCT_180	2.009156	78789	0.193090251539	0.234131716631	0.234131716631	9519	0.0315186182852	0.0389264306845	0.0389264306845	9	2.32117170891e-05	3.36001475121e-05	3.36001475121e-05	0	0.0	0.0	0.0	1259	0.00421744658833	0.00516985376377	0.00516985376377	17708	0.0579141815701	0.0705682880809	0.0705682880809	3518	0.00744378387974	0.00932942336471	0.00932942336471	1427	0.00352751438976	0.00434155638667	0.00434155638667	2997	0.00876233444027	0.0114019232019	0.0114019232019	439	0.00143559847991	0.00179008197695	0.00179008197695	1605	0.00391706740951	0.00491136818201	0.00491136818201	1084	0.00277910993313	0.00324862165933	0.00324862165933
CONCOCT_184	1.39747	1070	0.00262227682984	0.00457140399814	0.00457140399814	751	0.00248665640637	0.00441534210459	0.00441534210459	19	4.90025138548e-05	0.000101981980255	0.000101981980255	0	0.0	0.0	0.0	961	0.00321919473502	0.00567344803516	0.00567344803516	842	0.00275376896781	0.00482417801713	0.00482417801713	15497	0.0327903123321	0.0590850713985	0.0590850713985	47242	0.116781243729	0.206643102289	0.206643102289	6593	0.0192759662878	0.0360616512828	0.0360616512828	3779	0.0123579194888	0.0221542196278	0.0221542196278	3857	0.00941316448503	0.0169686878117	0.0169686878117	870	0.00223046645925	0.00374852378704	0.00374852378704
CONCOCT_187	0.695232	29580	0.0724924753521	0.254025161266	0.254025161266	47	0.000155622970838	0.00055543727252	0.00055543727252	0	0.0	0.0	0.0	0	0.0	0.0	0.0	19	6.36469302449e-05	0.000225470659241	0.000225470659241	20282	0.0663324729277	0.233579514924	0.233579514924	0	0.0	0.0	0.0	1	2.47197925001e-06	8.79235830093e-06	8.79235830093e-06	0	0.0	0.0	0.0	52	0.000170048111516	0.000612767394762	0.000612767394762	4	9.76216176825e-06	3.53729558534e-05	3.53729558534e-05	5	1.28187727543e-05	4.33035761012e-05	4.33035761012e-05
CONCOCT_194	2.601801	49087	0.120298787614	0.112642098815	0.112642098815	2712	0.00897977653005	0.00856411566516	0.00856411566516	225062	0.580452830167	0.648844206015	0.648844206015	91783	0.205259035122	0.235592607938	0.235592607938	321957	1.07850393268	1.02091593582	1.02091593582	24436	0.0799181692368	0.0751986021264	0.0751986021264	95	0.000201011787543	0.000194545932048	0.000194545932048	14904	0.0368423787421	0.0350157874199	0.0350157874199	384	0.00112270150986	0.0011281378626	0.0011281378626	136938	0.447808621053	0.431193259016	0.431193259016	803	0.00195975397498	0.00189750348966	0.00189750348966	83	0.000212791627721	0.00019208237994	0.00019208237994
CONCOCT_195	3.063969	10766	0.026384516215	0.0209786881951	0.0209786881951	4164	0.0137875329908	0.0111658880457	0.0111658880457	56	0.000144428461888	0.000137093225109	0.000137093225109	11	2.45998647499e-05	2.39762801972e-05	2.39762801972e-05	29620	0.0992222144134	0.0797566445484	0.0797566445484	8605	0.0281427339287	0.0224864156977	0.0224864156977	53554	0.113315634422	0.0931279777395	0.0931279777395	82598	0.204180542092	0.164785993998	0.164785993998	23225	0.0679029754338	0.0579397187702	0.0579397187702	3830	0.0125246974444	0.0102408608569	0.0102408608569	14949	0.0364836390684	0.0299963829354	0.0299963829354	22405	0.0574409207119	0.0440295344324	0.0440295344324
CONCOCT_201	1.086748	1999	0.00489900129239	0.0109822737285	0.0109822737285	1333	0.00441373234313	0.0100778575431	0.0100778575431	4	1.03163187063e-05	2.76085421724e-05	2.76085421724e-05	11	2.45998647499e-05	6.7598541023e-05	6.7598541023e-05	469	0.00157107422552	0.00356049336109	0.00356049336109	1818	0.00594578620366	0.0133942609782	0.0133942609782	17422	0.0368634459218	0.0854165025537	0.0854165025537	89	0.000220006153251	0.00050060627424	0.00050060627424	141	0.000412241960653	0.000991734200161	0.000991734200161	58	0.00018966904746	0.000437241325654	0.000437241325654	20677	0.0504630547205	0.116976815006	0.116976815006	32601	0.0835809621125	0.180628212495	0.180628212495
CONCOCT_211	2.084266	3312	0.00811680454247	0.00948736269466	0.00948736269466	2359	0.00781094868525	0.00929911700163	0.00929911700163	76	0.000196010055419	0.000273509730422	0.000273509730422	34	7.60359455907e-05	0.000108942982362	0.000108942982362	1515	0.00507500522742	0.00599688438365	0.00599688438365	3899	0.0127517163961	0.0149779997312	0.0149779997312	5509	0.0116565677639	0.0140829051228	0.0140829051228	111126	0.274701166136	0.325909987387	0.325909987387	2727	0.00797293494114	0.0100008524775	0.0100008524775	4003	0.0130904344307	0.0157345564346	0.0157345564346	6452	0.0157463669322	0.0190319079672	0.0190319079672	6071	0.0155645538783	0.0175384254389	0.0175384254389
CONCOCT_216	1.064976	16754	0.0410594635581	0.0939262557232	0.0939262557232	11059	0.0366177539254	0.0853184491405	0.0853184491405	3	7.7372390297e-06	2.11297212253e-05	2.11297212253e-05	7	1.56544593863e-05	4.38966831875e-05	4.38966831875e-05	12067	0.0404225003824	0.0934815014537	0.0934815014537	34263	0.112057465729	0.257596105528	0.257596105528	193	0.000408371315745	0.000965584117	0.000965584117	60	0.000148318755001	0.000344386850761	0.000344386850761	34	9.94058628525e-05	0.000244030507709	0.000244030507709	44	0.00014388686359	0.000338481482237	0.000338481482237	409	0.000998181040803	0.0023611555648	0.0023611555648	21	5.3838845568e-05	0.000118730688432	0.000118730688432
CONCOCT_217	0.361276	3992	0.00978329822873	0.0659720136859	0.0659720136859	17432	0.0577195665457	0.396437766462	0.396437766462	4250	0.0109610886254	0.0882393197668	0.0882393197668	2309	0.00516373524615	0.0426833313816	0.0426833313816	4727	0.0158346862772	0.1079475221	0.1079475221	623	0.00203752739542	0.0138071061001	0.0138071061001	0	0.0	0.0	0.0	1	2.47197925001e-06	1.69198309499e-05	1.69198309499e-05	15	4.38555277291e-05	0.000317363644226	0.000317363644226	2	6.54031198138e-06	4.53537228937e-05	4.53537228937e-05	3	7.32162132618e-06	5.10532339067e-05	5.10532339067e-05	0	0.0	0.0	0.0
CONCOCT_220	0.84113	11067	0.0271221847438	0.0785552303797	0.0785552303797	21883	0.0724573929967	0.213752229209	0.213752229209	6	1.54744780594e-05	5.35057505774e-05	5.35057505774e-05	4	8.94540536362e-06	3.17592585989e-05	3.17592585989e-05	16108	0.0539591974939	0.157995488208	0.157995488208	14161	0.0463136845049	0.134798334775	0.134798334775	22	4.65500981678e-05	0.000139358089238	0.000139358089238	443	0.00109508680775	0.00321940589314	0.00321940589314	3313	0.00968622422443	0.0301067128313	0.0301067128313	4120	0.0134730426817	0.0401287980215	0.0401287980215	59	0.000143991886082	0.000431250888622	0.000431250888622	4	1.02550182034e-05	2.8633891855e-05	2.8633891855e-05
CONCOCT_23	1.748011	8195	0.0200836996454	0.0279906585371	0.0279906585371	11397	0.0377369148647	0.0535689707656	0.0535689707656	59	0.000152165700917	0.000253174629813	0.000253174629813	5	1.11817567045e-05	1.91029012298e-05	1.91029012298e-05	1660	0.00556073180034	0.00783483967678	0.00783483967678	2148	0.00702505432643	0.00983883875416	0.00983883875416	21817	0.0461628859876	0.0665002833057	0.0665002833057	1274	0.00314930156451	0.00445513017375	0.00445513017375	39738	0.11618206406	0.173766827168	0.173766827168	1066	0.00348598628608	0.0049961457786	0.0049961457786	34761	0.0848356263065	0.122261357815	0.122261357815	17271	0.0442786048478	0.059491762416	0.059491762416
CONCOCT_231	1.274802	6195	0.015182247627	0.0290139523965	0.0290139523965	7078	0.0234361571828	0.0456178420745	0.0456178420745	46	0.000118637665122	0.0002706620886	0.0002706620886	5	1.11817567045e-05	2.61939355929e-05	2.61939355929e-05	36486	0.122222205101	0.236129204956	0.236129204956	2119	0.00693020955201	0.0133088934424	0.0133088934424	5736	0.0121368801405	0.0239739188884	0.0239739188884	7320	0.0180948881101	0.0350997058011	0.0350997058011	5806	0.016975012933	0.0348128294543	0.0348128294543	1115	0.00364622392962	0.00716562686802	0.00716562686802	2100	0.00512513492833	0.0101278596151	0.0101278596151	4419	0.0113292313602	0.0208720341845	0.0208720341845
CONCOCT_234	0.70214	69440	0.170178414079	0.590465213556	0.590465213556	65774	0.21778606987	0.769657408776	0.769657408776	44057	0.11362651331	0.470655934928	0.470655934928	47855	0.107020593419	0.455173628993	0.455173628993	17907	0.0599855568366	0.210409481372	0.210409481372	36299	0.118716222996	0.413927874352	0.413927874352	156605	0.33136264198	1.18837781061	1.18837781061	75351	0.186266108467	0.65599486042	0.65599486042	78774	0.230311689422	0.857559398452	0.857559398452	114040	0.372928589179	1.33062461188	1.33062461188	70074	0.171018430937	0.613584398222	0.613584398222	82666	0.211935333701	0.708902847418	0.708902847418
CONCOCT_238	1.531821	31493	0.0771807142077	0.122747974303	0.122747974303	5225	0.0173006387793	0.0280249722328	0.0280249722328	16176	0.0417191928481	0.0792091681643	0.0792091681643	60426	0.135133766125	0.263444608164	0.263444608164	3	1.00495153018e-05	1.61576956307e-05	1.61576956307e-05	1517	0.00496136285531	0.00792923499605	0.00792923499605	7	1.48113948716e-05	2.43479637279e-05	2.43479637279e-05	2	4.94395850002e-06	7.98099627341e-06	7.98099627341e-06	14	4.09318258805e-05	6.98594309666e-05	6.98594309666e-05	85	0.000277963259209	0.000454603698908	0.000454603698908	8	1.95243235365e-05	3.21087265991e-05	3.21087265991e-05	7	1.7946281856e-05	2.75152544246e-05	2.75152544246e-05
CONCOCT_262	1.443781	1422	0.00348493238508	0.00588039627426	0.00588039627426	12067	0.0399553699809	0.068669661362	0.068669661362	62	0.000159902939947	0.000322108882044	0.000322108882044	2	4.47270268181e-06	9.25128713611e-06	9.25128713611e-06	61	0.00020434014447	0.000348573767121	0.000348573767121	44	0.00014390241637	0.000244008571014	0.000244008571014	15264	0.0322973044742	0.0563299881977	0.0563299881977	22	5.43835435002e-05	9.31443443416e-05	9.31443443416e-05	30259	0.0884682942369	0.160198437655	0.160198437655	20	6.54031198138e-05	0.000113488206259	0.000113488206259	20531	0.050106735816	0.0874278694336	0.0874278694336	4661	0.0119496599615	0.0194384348198	0.0194384348198
CONCOCT_269	4.674047	62265	0.152594454963	0.0795351742526	0.0795351742526	111178	0.368124481953	0.195430659352	0.195430659352	882	0.00227474827473	0.00141542819778	0.00141542819778	278	0.000621705672771	0.00039721460447	0.00039721460447	168004	0.562786256256	0.296546453157	0.296546453157	189728	0.620507219388	0.325006525509	0.325006525509	747	0.00158058742415	0.000851530389671	0.000851530389671	42267	0.10448314696	0.0552768746539	0.0552768746539	292	0.000853720939792	0.000477523559861	0.000477523559861	888	0.00290389851973	0.00155647428169	0.00155647428169	526	0.00128372427252	0.000691884789769	0.000691884789769	515	0.00132033359369	0.000663433910155	0.000663433910155
CONCOCT_286	3.7224	98534	0.24147983659	0.158041591147	0.158041591147	59914	0.198382865421	0.132242847117	0.132242847117	75	0.000193430975742	0.000151129956423	0.000151129956423	3	6.70905402271e-06	5.38234711181e-06	5.38234711181e-06	93029	0.311632119671	0.206187104713	0.206187104713	5853	0.0191422918867	0.0125895211546	0.0125895211546	65576	0.138753147157	0.0938630166183	0.0938630166183	66505	0.164398980022	0.109211001483	0.109211001483	40654	0.118860174953	0.0834805440018	0.0834805440018	12022	0.0393138153201	0.0264591411133	0.0264591411133	72853	0.177800692826	0.120327672147	0.120327672147	6825	0.0174976248096	0.0110398488702	0.0110398488702
CONCOCT_41	2.694443	9085	0.0222648457936	0.0201309490913	0.0201309490913	4879	0.0161549888238	0.0148774579919	0.0148774579919	81521	0.210249154313	0.226940930387	0.226940930387	30101	0.0673164117126	0.0746080020754	0.0746080020754	3375	0.0113057047146	0.0103340596419	0.0103340596419	2999	0.00980825787941	0.00891171301507	0.00891171301507	38	8.04047150171e-05	7.51427735599e-05	7.51427735599e-05	62826	0.155304568361	0.142529755684	0.142529755684	16718	0.048878447505	0.047426420478	0.047426420478	17764	0.0580910510187	0.0540124431511	0.0540124431511	939	0.0022916674751	0.00214258325212	0.00214258325212	24	6.15301092206e-05	5.36322173955e-05	5.36322173955e-05
CONCOCT_57	2.255459	162251	0.397632745719	0.429497623289	0.429497623289	47119	0.156016994956	0.171643769382	0.171643769382	28	7.22142309438e-05	9.31183834073e-05	9.31183834073e-05	26	5.81451348635e-05	7.698602533e-05	7.698602533e-05	81	0.000271336913149	0.000296289505563	0.000296289505563	23	7.5221717648e-05	8.16482021998e-05	8.16482021998e-05	1	2.11591355308e-06	2.36231435094e-06	2.36231435094e-06	0	0.0	0.0	0.0	10	2.9237018486e-05	3.38898846256e-05	3.38898846256e-05	394	0.00128844146033	0.00143114403039	0.00143114403039	34	8.29783750301e-05	9.26798013942e-05	9.26798013942e-05	0	0.0	0.0	0.0
CONCOCT_73	1.39951	5326	0.013052566725	0.0227213156838	0.0227213156838	5217	0.017274149763	0.0306275139221	0.0306275139221	5	1.28953983828e-05	2.6798243661e-05	2.6798243661e-05	1	2.2363513409e-06	4.77196754316e-06	4.77196754316e-06	5575	0.0186753492692	0.032865107179	0.032865107179	5242	0.0171440106048	0.0299898806871	0.0299898806871	23210	0.049110353567	0.0883632660206	0.0883632660206	22274	0.0550608658147	0.0972875665924	0.0972875665924	3618	0.0105779532882	0.0197604842731	0.0197604842731	2791	0.00912700537002	0.0163382632327	0.0163382632327	3258	0.00795128076024	0.0143125226917	0.0143125226917	7828	0.0200690706241	0.0336789329246	0.0336789329246
CONCOCT_75	2.620157	124732	0.30568395658	0.284222784971	0.284222784971	24622	0.0815265699568	0.0772081110286	0.0772081110286	185	0.000477129740165	0.000529610694886	0.000529610694886	152	0.000339925403817	0.000387426889703	0.000387426889703	118132	0.395723113878	0.371968727391	0.371968727391	174399	0.57037357983	0.532930287355	0.532930287355	49747	0.105260351525	0.101160788488	0.101160788488	242700	0.599949363977	0.566210074812	0.566210074812	6315	0.0184631771739	0.018422606126	0.018422606126	33427	0.109311504301	0.104518253656	0.104518253656	53977	0.131733051441	0.126655059231	0.126655059231	88659	0.227299914724	0.203741277727	0.203741277727
CONCOCT_77	3.043097	1337	0.0032766206743	0.00262315486426	0.00262315486426	1905	0.00630769700949	0.00514335024512	0.00514335024512	63370	0.163436279104	0.156199717644	0.156199717644	15664	0.0350302074039	0.0343763977506	0.0343763977506	3072	0.0102907036691	0.00832859229208	0.00832859229208	768	0.00251175126755	0.00202068748396	0.00202068748396	131848	0.278978970147	0.230850264031	0.230850264031	35053	0.0866502886505	0.0704116511068	0.0704116511068	1429	0.00417796994166	0.00358939670724	0.00358939670724	18351	0.0600106325852	0.0494044419102	0.0494044419102	18287	0.044630163064	0.0369460304011	0.0369460304011	31753	0.0814068982533	0.0628278906903	0.0628278906903
CONCOCT_78	2.776126	94069	0.230537344959	0.202309218913	0.202309218913	35455	0.117396009171	0.104931343006	0.104931343006	6594	0.0170064513873	0.0178164881167	0.0178164881167	4855	0.0108574857601	0.0116794810894	0.0116794810894	150115	0.502860996511	0.44611939468	0.44611939468	81780	0.267462263881	0.235864000313	0.235864000313	31	6.55933201455e-05	5.94970106088e-05	5.94970106088e-05	19	4.69676057502e-05	4.18359426334e-05	4.18359426334e-05	28	8.18636517609e-05	7.7094586775e-05	7.7094586775e-05	210	0.000686732758045	0.000619729514141	0.000619729514141	83	0.000202564856691	0.000183814612525	0.000183814612525	12	3.07650546103e-05	2.60270882402e-05	2.60270882402e-05
CONCOCT_86	3.867045	5939	0.0145548617686	0.00916943167972	0.00916943167972	4481	0.0148371602622	0.0095205630445	0.0095205630445	88609	0.228529671061	0.171874300115	0.171874300115	22915	0.0512459909768	0.0395743802905	0.0395743802905	11589	0.038821277611	0.0247248077952	0.0247248077952	9725	0.0318057045273	0.0201355784969	0.0201355784969	45420	0.096104793581	0.0625807162041	0.0625807162041	109017	0.269487761898	0.172325732086	0.172325732086	30615	0.089509132095	0.0605145858008	0.0605145858008	16164	0.0528588014335	0.0342445666103	0.0342445666103	12628	0.0308191447024	0.0200768910199	0.0200768910199	2052	0.00526082433836	0.00319507930705	0.00319507930705
CONCOCT_91	3.793034	61363	0.150383900103	0.0965891107648	0.0965891107648	8549	0.0283068250573	0.0185180604158	0.0185180604158	1983408	5.11536726314	3.92227155367	3.92227155367	2086520	4.66619179982	3.67374749887	3.67374749887	3491	0.0116942859729	0.00759327800194	0.00759327800194	13426	0.0439098600497	0.0283408997949	0.0283408997949	5743	0.0121516915354	0.00806723495463	0.00806723495463	46082	0.113913747799	0.0742642356208	0.0742642356208	6843	0.02000689175	0.0137900179514	0.0137900179514	16679	0.0545429317688	0.0360251113153	0.0360251113153	12924	0.0315415446732	0.0209484226707	0.0209484226707	5306	0.0136032816468	0.00842294610788	0.00842294610788
MAXBIN_139	2.456494	23217	0.0568985057556	0.0564285269486	0.0564285269486	12282	0.0406672622943	0.0410790414007	0.0410790414007	4355	0.0112318919914	0.0132979527317	0.0132979527317	468	0.00104661242754	0.00127234132332	0.00127234132332	23692	0.079364372177	0.0795705213293	0.0795705213293	15958	0.0521907900099	0.0520135481268	0.0520135481268	3278114	6.93620584115	7.11018613285	7.11018613285	3209996	7.93504350461	7.98773990313	7.98773990313	2657916	7.77095392263	8.27047724301	8.27047724301	1620229	5.29840157064	5.40359451167	5.40359451167	2020795	4.93183192262	5.05763711118	5.05763711118	1082873	2.77622058175	2.65427141243	2.65427141243
MAXBIN_140	1.858722	30964	0.0758842801489	0.0994605689152	0.0994605689152	35504	0.117558254396	0.156938595199	0.156938595199	10	2.57907967657e-05	4.03550503905e-05	4.03550503905e-05	0	0.0	0.0	0.0	41644	0.139500671743	0.184843501037	0.184843501037	31996	0.104643220777	0.137827213557	0.137827213557	1837	0.00388693319701	0.00526583615605	0.00526583615605	2003	0.00495137443777	0.00658721200861	0.00658721200861	3825	0.0111831595709	0.0157297575014	0.0157297575014	4319	0.0141238037238	0.0190366630584	0.0190366630584	2866	0.00699458890695	0.00947988046067	0.00947988046067	231	0.000592227301248	0.000748309144715	0.000748309144715
MAXBIN_153	1.015155	19505	0.0478014108094	0.114715450831	0.114715450831	2353	0.00779108192301	0.0190439259625	0.0190439259625	0	0.0	0.0	0.0	0	0.0	0.0	0.0	32	0.000107194829886	0.00026006613746	0.00026006613746	49158	0.16077170418	0.3877176525	0.3877176525	264	0.000558601178014	0.00138562016166	0.00138562016166	0	0.0	0.0	0.0	0	0.0	0.0	0.0	43	0.0001406167076	0.000347022916925	0.000347022916925	11	2.68459448627e-05	6.66195111294e-05	6.66195111294e-05	3	7.69126365257e-06	1.77939517532e-05	1.77939517532e-05
MAXBIN_154	0.833936	10349	0.0253625634692	0.074092454879	0.074092454879	11031	0.0365250423684	0.108679861832	0.108679861832	67	0.00017279833833	0.00060263508688	0.00060263508688	16	3.57816214545e-05	0.000128132927157	0.000128132927157	10241	0.034305695402	0.101315485793	0.101315485793	5318	0.017392569324	0.0510586512153	0.0510586512153	16577	0.0350754989694	0.105912163696	0.105912163696	12401	0.0306550146794	0.0908990023486	0.0908990023486	15105	0.0441625164232	0.138450023751	0.138450023751	18237	0.0596378348022	0.17916069327	0.17916069327	53091	0.129570732609	0.391407639228	0.391407639228	13826	0.0354464704201	0.0998268442525	0.0998268442525
MAXBIN_156	0.904507	9386	0.0230025143223	0.0619550821622	0.0619550821622	6942	0.0229858439055	0.0630579129051	0.0630579129051	1390	0.00358492075043	0.0115269710197	0.0115269710197	143	0.000319798241749	0.00105583873909	0.00105583873909	6057	0.0202899713944	0.0552473979855	0.0552473979855	6261	0.0204766597476	0.0554224217522	0.0554224217522	350569	0.74177369839	2.06506726646	2.06506726646	25626	0.0633469402607	0.173182506509	0.173182506509	18427	0.0538750539642	0.155721196068	0.155721196068	42627	0.139396939415	0.386095638031	0.386095638031	58153	0.141924748327	0.395276782767	0.395276782767	25693	0.0658705456752	0.171035553191	0.171035553191
MAXBIN_157	2.88641	47212	0.115703676346	0.0976568468331	0.0976568468331	43530	0.144133360012	0.123907490674	0.123907490674	2	5.15815935313e-06	5.19737805592e-06	5.19737805592e-06	0	0.0	0.0	0.0	30921	0.103580354216	0.0883815670378	0.0883815670378	201846	0.66013925306	0.559906944726	0.559906944726	839	0.00177525147104	0.00154873304704	0.00154873304704	0	0.0	0.0	0.0	13	3.80081240319e-05	3.44263007937e-05	3.44263007937e-05	83	0.000271422947227	0.000235582014015	0.000235582014015	47	0.000114705400777	0.000100110804569	0.000100110804569	0	0.0	0.0	0.0
MAXBIN_159	3.113787	40556	0.0993916440291	0.0777632732514	0.0777632732514	30462	0.100863551865	0.0803778578964	0.0803778578964	270	0.000696351512673	0.00065040997963	0.00065040997963	15	3.35452701136e-05	3.21718359172e-05	3.21718359172e-05	34960	0.117110351651	0.0926293699449	0.0926293699449	30108	0.0984684989107	0.0774188531478	0.0774188531478	149102	0.315486942592	0.25513332733	0.25513332733	4760	0.01176662123	0.00934443791699	0.00934443791699	118793	0.347315313701	0.291613064075	0.291613064075	4892	0.0159976031065	0.0128712168027	0.0128712168027	26450	0.0645522946925	0.0522249327603	0.0522249327603	14974	0.0383896606445	0.0289555914051	0.0289555914051
MAXBIN_185	3.378006	23611	0.0578640918032	0.0417313355778	0.0417313355778	23361	0.0773512387605	0.0568195680742	0.0568195680742	443	0.00114253229672	0.000983684080122	0.000983684080122	49	0.000109581215704	9.6874427849e-05	9.6874427849e-05	22055	0.0738806866606	0.053865765079	0.053865765079	15310	0.0500714998779	0.0362884569329	0.0362884569329	66760	0.141258388804	0.105300040085	0.105300040085	64716	0.159976609144	0.117107950671	0.117107950671	37200	0.108761708768	0.0841758577309	0.0841758577309	54084	0.176863116601	0.131168769941	0.131168769941	128687	0.314065827868	0.234215360649	0.234215360649	44155	0.113202582193	0.0787051198258	0.0787051198258
MAXBIN_186	1.204697	11557	0.0283230404883	0.0572763855776	0.0572763855776	20133	0.0666629206783	0.137308549676	0.137308549676	3151	0.00812668006086	0.0196192728737	0.0196192728737	5252	0.0117453172424	0.029115240088	0.029115240088	18185	0.0609168119212	0.124537935999	0.124537935999	15362	0.05024156637	0.102099510345	0.102099510345	17	3.59705304024e-05	7.51871663847e-05	7.51871663847e-05	437	0.00108025493225	0.00221737292101	0.00221737292101	42	0.000122795477641	0.000266487282867	0.000266487282867	86	0.0002812334152	0.000584847557902	0.000584847557902	20	4.88108088412e-05	0.000102068863971	0.000102068863971	19	4.87113364663e-05	9.49640622629e-05	9.49640622629e-05
MAXBIN_218	1.586355	7094	0.0173854503093	0.0266992536919	0.0266992536919	879	0.00291048066737	0.00455255717266	0.00455255717266	140459	0.362254952291	0.664142883809	0.664142883809	105456	0.235836667006	0.443960569322	0.443960569322	68148	0.228284789596	0.354420570382	0.354420570382	6289	0.0205682340125	0.0317420477258	0.0317420477258	4	8.46365421233e-06	1.34348318344e-05	1.34348318344e-05	6	1.48318755001e-05	2.31199025928e-05	2.31199025928e-05	48	0.000140337688733	0.000231284156056	0.000231284156056	112	0.000366257470957	0.000578415202877	0.000578415202877	2	4.88108088412e-06	7.75123186293e-06	7.75123186293e-06	26	6.66576183223e-05	9.86862117646e-05	9.86862117646e-05
MAXBIN_230	2.486434	9397	0.0230294723085	0.0225642348202	0.0225642348202	1007	0.00333430492838	0.00332751061817	0.00332751061817	130487	0.336536369756	0.393643100588	0.393643100588	30236	0.0676183191436	0.0812121275433	0.0812121275433	490	0.00164142083263	0.0016258681797	0.0016258681797	715	0.00233841426601	0.00230241090387	0.00230241090387	125565	0.265684685293	0.269069387623	0.269069387623	63586	0.157183272591	0.156321855484	0.156321855484	83809	0.24503252823	0.257643238884	0.257643238884	59690	0.195195611084	0.196673887168	0.196673887168	111093	0.27112695933	0.274695075143	0.274695075143	67121	0.172081769208	0.162541773623	0.162541773623
